 4396.2054 150.1792 137.3521   3.7108
 4397.2178 146.7214 134.1922   3.6342
 4398.2305 144.9548 132.5789   3.6109
 4399.2433 141.5055 129.4267   3.5703
 4400.2564 146.5782 134.0689   3.6309
 4401.2698 148.8045 136.1078   3.6712
 4402.2833 145.7847 133.3483   3.6727
 4403.2971 148.8260 136.1327   3.7110
 4404.3112 154.1525 141.0077   3.7769
 4405.3254 153.1678 140.1096   3.7595
 4406.3399 149.2230 136.5037   3.7249
 4407.3546 153.4099 140.3364   3.7628
 4408.3696 152.9397 139.9091   3.7363
 4409.3848 155.8885 142.6094   3.8336
 4410.4002 157.1695 143.7840   3.7845
 4411.4159 153.8225 140.7248   3.7337
 4412.4318 156.6363 143.3018   3.7355
 4413.4479 155.9260 142.6547   3.7112
 4414.4643 153.1132 140.0840   3.6841
 4415.4809 151.0451 138.1946   3.6810
 4416.4977 150.9407 138.1017   3.6932
 4417.5148 149.4053 136.6996   3.6309
 4418.5321 142.9057 130.7553   3.5574
 4419.5497 144.5843 132.2938   3.5814
 4420.5674 154.3954 141.2736   3.6733
 4421.5854 157.4871 144.1053   3.7425
 4422.6037 150.2104 137.4496   3.6337
 4423.6222 144.8544 132.5512   3.5658
 4424.6409 154.9140 141.7592   3.7283
 4425.6598 161.2994 147.6052   3.8017
 4426.6790 159.8248 146.2587   3.7659
 4427.6984 152.0248 139.1235   3.6316
 4428.7181 147.1960 134.7071   3.6041
 4429.7379 146.8284 134.3733   3.5367
 4430.7581 142.3206 130.2505   3.5446
 4431.7784 147.6769 135.1551   3.6028
 4432.7990 153.3463 140.3466   3.6519
 4433.8198 154.4136 141.3262   3.6772
 4434.8409 155.5824 142.3987   3.6676
 4435.8622 156.7532 143.4731   3.6850
 4436.8837 151.7132 138.8629   3.6388
 4437.9055 156.8224 143.5422   3.7194
 4438.9275 157.7620 144.4050   3.7334
 4439.9497 156.3909 143.1529   3.7380
 4440.9722 153.4024 140.4201   3.6490
 4441.9949 152.0017 139.1407   3.6725
 4443.0178 156.8486 143.5803   3.6990
 4444.0410 150.4302 137.7076   3.6523
 4445.0644 152.6883 139.7775   3.6514
 4446.0881 155.1835 142.0645   3.7116
 4447.1119 152.2196 139.3540   3.6934
 4448.1361 148.8032 136.2290   3.6202
 4449.1604 151.8145 138.9886   3.6409
 4450.1850 154.3539 141.3163   3.6576
 4451.2098 156.5601 143.3391   3.7126
 4452.2349 154.0113 141.0083   3.6142
 4453.2602 153.7249 140.7489   3.6686
 4454.2857 156.4659 143.2613   3.6735
 4455.3115 149.7590 137.1232   3.6003
 4456.3375 145.5282 133.2521   3.5364
 4457.3638 149.2771 136.6874   3.5776
 4458.3902 151.3298 138.5698   3.6210
 4459.4170 149.4007 136.8060   3.6246
 4460.4439 149.0944 136.5283   3.6511
 4461.4711 153.0983 140.1976   3.6553
 4462.4985 150.6028 137.9151   3.6446
 4463.5262 157.6891 144.4073   3.6703
 4464.5541 156.1393 142.9910   3.6774
 4465.5822 151.2117 138.4811   3.6022
 4466.6106 153.4589 140.5419   3.6336
 4467.6392 153.5193 140.6001   3.6358
 4468.6681 148.0269 135.5726   3.5474
 4469.6971 146.3084 134.0014   3.5498
 4470.7265 148.8113 136.2965   3.5131
 4471.7560 147.0833 134.7165   3.5502
 4472.7858 141.3861 129.5010   3.4853
 4473.8158 144.1381 132.0243   3.5486
 4474.8461 147.0379 134.6832   3.5743
 4475.8766 149.9384 137.3427   3.5589
 4476.9074 146.8511 134.5175   3.5236
 4477.9383 148.0114 135.5831   3.5209
 4478.9696 155.6423 142.5761   3.5873
 4480.0010 152.0484 139.2868   3.5557
 4481.0327 146.4617 134.1717   3.5063
 4482.0646 141.2064 129.3600   3.4892
 4483.0968 142.6430 130.6788   3.8100
 4484.1292 149.9485 137.3743   3.5373
 4485.1619 155.5163 142.4781   3.6209
 4486.1947 153.4795 140.6149   3.5924
 4487.2279 152.9338 140.1178   3.5801
 4488.2612 157.4910 144.2961   3.6218
 4489.2948 155.3282 142.3174   3.6017
 4490.3287 151.5665 138.8736   3.5854
 4491.3627 150.1614 137.5890   3.5358
 4492.3970 144.0749 132.0148   3.5176
 4493.4316 151.5167 138.8366   3.5739
 4494.4664 148.1215 135.7283   3.5344
 4495.5014 141.0707 129.2701   3.4475
 4496.5367 141.0889 129.2894   3.4038
 4497.5722 147.6786 135.3307   3.4875
 4498.6079 152.7262 139.9592   3.5639
 4499.6439 159.1159 145.8177   3.6498
 4500.6801 152.4904 139.7488   3.5605
 4501.7165 149.4282 136.9453   3.5312
 4502.7532 149.4934 137.0079   3.5415
 4503.7902 147.5204 135.2025   3.5181
 4504.8273 149.4553 136.9786   3.5122
 4505.8648 147.9179 135.5723   3.5034
 4506.9024 149.3228 136.8629   3.5054
 4507.9403 151.8104 139.1458   3.5289
 4508.9784 150.3707 137.8290   3.5273
 4510.0168 148.4733 136.0927   3.5157
 4511.0554 154.9644 142.0454   3.5731
 4512.0942 154.7073 141.8128   3.5674
 4513.1333 155.0844 142.1614   3.5846
 4514.1726 153.7902 140.9779   3.5556
 4515.2122 149.9840 137.4917   3.5310
 4516.2520 148.5511 136.1810   3.5208
 4517.2920 153.5450 140.7620   3.5969
 4518.3323 153.4827 140.7078   3.5957
 4519.3728 157.0602 143.9905   3.6147
 4520.4136 157.7245 144.6026   3.6195
 4521.4546 153.9886 141.1804   3.5686
 4522.4958 151.2170 138.6423   3.5606
 4523.5373 152.0342 139.3944   3.5319
 4524.5790 147.0771 134.8522   3.5025
 4525.6210 153.5651 140.8039   3.5392
 4526.6632 151.7809 139.1708   3.5429
 4527.7056 149.2639 136.8659   3.5030
 4528.7483 153.5603 140.8083   3.5419
 4529.7912 148.8581 136.4995   3.4953
 4530.8344 150.9319 138.4040   3.5354
 4531.8778 158.0035 144.8917   3.6225
 4532.9214 156.8112 143.8013   3.6227
 4533.9653 151.2203 138.6772   3.5389
 4535.0094 150.8011 138.2957   3.5532
 4536.0538 152.4702 139.8293   3.5450
 4537.0984 144.3786 132.4114   3.4890
 4538.1432 149.9635 137.5363   3.5174
 4539.1883 147.3983 135.1865   3.4796
 4540.2336 144.7268 132.7391   3.4575
 4541.2792 148.6700 136.3586   3.4391
 4542.3250 139.5984 128.0409   3.3720
 4543.3711 139.9509 128.3669   3.3938
 4544.4173 147.4761 135.2722   3.4438
 4545.4639 144.5468 132.5880   3.4990
 4546.5106 142.4563 130.6733   3.4100
 4547.5577 147.4231 135.2321   3.4980
 4548.6049 140.9910 129.3347   3.3790
 4549.6524 141.0121 129.3567   3.3953
 4550.7001 147.8691 135.6499   3.4811
 4551.7481 148.8784 136.5787   3.5278
 4552.7963 148.6164 136.3413   3.5142
 4553.8448 148.2714 136.0276   3.4720
 4554.8935 137.8818 126.4986   3.3586
 4555.9424 142.1762 130.4413   3.3642
 4556.9916 144.3633 132.4507   3.4170
 4558.0410 145.7386 133.7154   3.4322
 4559.0907 145.7228 133.7038   3.4434
 4560.1406 145.9092 133.8776   3.4423
 4561.1907 151.4267 138.9431   3.4763
 4562.2411 147.0027 134.8867   3.4328
 4563.2918 139.5881 128.0860   3.3565
 4564.3426 140.4325 128.8635   3.4415
 4565.3937 143.6367 131.8066   3.8895
 4566.4451 140.2595 128.7103   3.8550
 4567.4967 135.5970 124.4344   3.8329
 4568.5485 142.3564 130.6401   3.3462
 4569.6006 142.6954 130.9541   3.3552
 4570.6530 145.3275 133.3724   3.4069
 4571.7055 147.4746 135.3459   3.4102
 4572.7583 146.9378 134.8561   3.4401
 4573.8114 152.4228 139.8931   3.4973
 4574.8647 151.0550 138.6407   3.4973
 4575.9182 149.3849 137.1109   3.4435
 4576.9720 147.7490 135.6123   3.3897
 4578.0260 144.4231 132.5624   3.3588
 4579.0803 140.3199 128.7990   3.3315
 4580.1348 140.1852 128.6782   3.3555
 4581.1896 146.9876 134.9251   3.4106
 4582.2446 150.1776 137.8563   3.4600
 4583.2998 149.6194 137.3468   3.3838
 4584.3553 147.8613 135.7359   3.4377
 4585.4110 146.1627 134.1795   3.3793
 4586.4670 144.2287 132.4070   3.3647
 4587.5232 141.9931 130.3574   3.3288
 4588.5796 142.1994 130.5497   3.3207
 4589.6363 143.9477 132.1576   3.3258
 4590.6933 145.1944 133.3051   3.3464
 4591.7504 147.4200 135.3513   3.3887
 4592.8079 152.7658 140.2626   3.4541
 4593.8655 149.4372 137.2094   3.4463
 4594.9235 142.2784 130.6392   3.3426
 4595.9816 139.5380 128.1258   3.3014
 4597.0400 138.8675 127.5129   3.2762
 4598.0987 137.9420 126.6658   3.2610
 4599.1576 140.4021 128.9276   3.2631
 4600.2167 139.3670 127.9799   3.2536
 4601.2761 144.2712 132.4863   3.2903
 4602.3357 141.5330 129.9746   3.3144
 4603.3956 139.0284 127.6773   3.2654
 4604.4557 142.1960 130.5892   3.3039
 4605.5160 138.3900 127.0967   3.2466
 4606.5766 145.0808 133.2444   3.3121
 4607.6375 142.9055 131.2495   3.2876
 4608.6985 140.5318 129.0722   3.2771
 4609.7599 140.6051 129.1423   3.2817
 4610.8214 141.3657 129.8438   3.2988
 4611.8833 145.1450 133.3180   3.3360
 4612.9453 146.6840 134.7345   3.3428
 4614.0076 139.6110 128.2406   3.2721
 4615.0702 138.8376 127.5329   3.2478
 4616.1330 141.7578 130.2182   3.2705
 4617.1960 142.6278 131.0203   3.2903
 4618.2593 146.2816 134.3797   3.3636
 4619.3228 142.3917 130.8092   3.2978
 4620.3866 140.0943 128.7015   3.2984
 4621.4506 150.2553 138.0392   3.3844
 4622.5149 153.7776 141.2784   3.4835
 4623.5794 144.5522 132.8057   3.3289
 4624.6442 148.6516 136.5750   3.3648
 4625.7092 148.2458 136.2052   3.3525
 4626.7744 144.4658 132.7352   3.3093
 4627.8399 144.7804 133.0271   3.3435
 4628.9057 146.6889 134.7837   3.3632
 4629.9716 146.0377 134.1883   3.3736
 4631.0379 144.9158 133.1604   3.3482
 4632.1043 143.4464 131.8131   3.3505
 4633.1711 151.7245 139.4230   3.4166
 4634.2380 147.7851 135.8060   3.4017
 4635.3052 142.6008 131.0449   3.3209
 4636.3727 146.4518 134.5868   3.3496
 4637.4404 142.3932 130.8599   3.2909
 4638.5083 146.3043 134.4572   3.3695
 4639.5765 149.3585 137.2671   3.3967
 4640.6450 145.5553 133.7748   3.3630
 4641.7137 145.0710 133.3327   3.3168
 4642.7826 149.9068 137.7803   3.3856
 4643.8518 145.3128 133.5609   3.3237
 4644.9212 144.0434 132.3971   3.3204
 4645.9909 145.3672 133.6168   3.3562
 4647.0608 150.9612 138.7617   3.4130
 4648.1310 148.8890 136.8601   3.3654
 4649.2014 141.6796 130.2360   3.3201
 4650.2720 150.1314 138.0083   3.3603
 4651.3429 144.8417 133.1487   3.3458
 4652.4141 143.4697 131.8904   3.3021
 4653.4855 147.4832 135.5830   3.3746
 4654.5571 147.9636 136.0277   3.3734
 4655.6290 145.2573 133.5427   3.3430
 4656.7011 150.4608 138.3297   3.3956
 4657.7735 151.5767 139.3588   3.4245
 4658.8462 151.0672 138.8934   3.4238
 4659.9190 153.3720 141.0157   3.9580
 4660.9922 149.0971 137.0882   3.9490
 4662.0655 138.9003 127.7156   3.7774
 4663.1392 141.1766 129.8116   3.2654
 4664.2130 142.6395 131.1596   3.3027
 4665.2871 145.1869 133.5050   3.3470
 4666.3615 147.7130 135.8309   3.3755
 4667.4361 151.6917 139.4928   3.4366
 4668.5110 151.4300 139.2553   3.3827
 4669.5861 140.1051 128.8438   3.3007
 4670.6614 148.7116 136.7616   3.3367
 4671.7370 152.3407 140.1022   3.4096
 4672.8129 150.1563 138.0964   3.3998
 4673.8890 150.5722 138.4821   3.4178
 4674.9653 153.1594 140.8647   3.4333
 4676.0419 148.2847 136.3844   3.3800
 4677.1187 143.7577 132.2237   3.3188
 4678.1958 145.5119 133.8402   3.3085
 4679.2731 141.7318 130.3662   3.2584
 4680.3507 137.5837 126.5537   3.1872
 4681.4286 140.2827 129.0392   3.2188
 4682.5066 141.0918 129.7864   3.2547
 4683.5850 134.9349 124.1257   3.2045
 4684.6635 145.2434 133.6114   3.3559
 4685.7424 145.0539 133.4401   3.2970
 4686.8214 142.6293 131.2126   3.3090
 4687.9008 148.9733 137.0519   3.3201
 4688.9803 145.8011 134.1367   3.3303
 4690.0601 146.8187 135.0759   3.3131
 4691.1402 143.4468 131.9767   3.2876
 4692.2205 146.5136 134.8014   3.3084
 4693.3011 148.7650 136.8759   3.3429
 4694.3819 144.4124 132.8741   3.3178
 4695.4630 144.6755 133.1193   3.3112
 4696.5443 141.5343 130.2320   3.3014
 4697.6258 147.1950 135.4437   3.3106
 4698.7076 150.8889 138.8459   3.4164
 4699.7897 148.1931 136.3684   3.3851
 4700.8720 146.7863 135.0770   3.3909
 4701.9546 152.2838 140.1391   3.4798
 4703.0374 145.3049 133.7198   3.3481
 4704.1204 147.5610 135.7992   3.4303
 4705.2037 145.5798 133.9790   3.2720
 4706.2873 146.0966 134.4576   3.4288
 4707.3711 151.0134 138.9859   3.3853
 4708.4551 141.5048 130.2376   3.3362
 4709.5394 141.6712 130.3938   3.3222
 4710.6240 143.5493 132.1254   3.3318
 4711.7088 143.9939 132.5377   3.3333
 4712.7938 142.6773 131.3288   3.2735
 4713.8791 139.5626 128.4648   3.2418
 4714.9647 136.3727 125.5314   3.2072
 4716.0505 138.6476 127.6285   3.2182
 4717.1365 135.1378 124.4004   3.2505
 4718.2228 138.6582 127.6441   3.2460
 4719.3094 140.4497 129.2963   3.3142
 4720.3962 136.0181 125.2194   3.3199
 4721.4832 141.4934 130.2630   3.2526
 4722.5705 139.1600 128.1178   3.2455
 4723.6581 140.2173 129.0942   3.2258
 4724.7459 140.3769 129.2441   3.2747
 4725.8339 137.9756 127.0361   3.2113
 4726.9223 136.1383 125.3474   3.2094
 4728.0108 136.7579 125.9208   3.2049
 4729.0996 136.5891 125.7684   3.2016
 4730.1887 138.5414 127.5689   3.2112
 4731.2780 139.5892 128.5367   3.2170
 4732.3675 136.6576 125.8401   3.1562
 4733.4573 133.5150 122.9491   3.1445
 4734.5474 138.0468 127.1253   3.1928
 4735.6377 141.7438 130.5327   3.2190
 4736.7283 134.6478 124.0009   3.1485
 4737.8191 134.8885 124.2255   3.1382
 4738.9101 139.6128 128.5792   3.1783
 4740.0015 139.3598 128.3492   3.1729
 4741.0930 138.3226 127.3969   3.1540
 4742.1848 136.0047 125.2650   3.1449
 4743.2769 134.5047 123.8863   3.0849
 4744.3692 134.2817 123.6838   3.1068
 4745.4618 133.8637 123.3016   3.0617
 4746.5546 134.7221 124.0952   3.0873
 4747.6477 138.7340 127.7936   3.1260
 4748.7410 133.5615 123.0318   3.0882
 4749.8346 136.4893 125.7318   3.1106
 4750.9284 137.0543 126.2552   3.1373
 4752.0225 136.4665 125.7166   3.0946
 4753.1169 138.7679 127.8397   3.1269
 4754.2115 138.5103 127.6054   3.1302
 4755.3063 141.0331 129.9326   3.1575
 4756.4014 132.5275 122.0992   3.0624
 4757.4967 135.8922 125.2021   3.1152
 4758.5923 138.9926 128.0616   3.1238
 4759.6882 132.8075 122.3658   3.0844
 4760.7843 139.0221 128.0948   3.1077
 4761.8806 135.4447 124.8015   3.1086
 4762.9772 140.5795 129.5358   3.1342
 4764.0741 142.1435 130.9800   3.1711
 4765.1712 140.7230 129.6741   3.2750
 4766.2686 142.4010 131.2234   3.3718
 4767.3662 141.8476 130.7165   3.2362
 4768.4640 135.9914 125.3228   3.1246
 4769.5622 139.0725 128.1652   3.0772
 4770.6605 135.1679 124.5697   3.0963
 4771.7592 129.2335 119.1034   2.9769
 4772.8580 132.5276 122.1422   3.0289
 4773.9572 137.8515 127.0518   3.0961
 4775.0566 134.7200 124.1685   3.0638
 4776.1562 138.4140 127.5763   3.1133
 4777.2561 137.6086 126.8368   3.1141
 4778.3562 132.7384 122.3507   3.0633
 4779.4566 130.7330 120.5052   3.0398
 4780.5573 130.8600 120.6250   3.0445
 4781.6582 131.9286 121.6129   3.0721
 4782.7594 134.4335 123.9248   3.1008
 4783.8608 135.1969 124.6315   3.1161
 4784.9624 136.6195 125.9459   3.1155
 4786.0644 137.8838 127.1143   3.1074
 4787.1665 132.6201 122.2647   3.0328
 4788.2690 131.5216 121.2548   3.0193
 4789.3716 138.9841 128.1378   3.0937
 4790.4746 140.1136 129.1822   3.1163
 4791.5778 137.4339 126.7145   3.1073
 4792.6812 138.1641 127.3907   3.1084
 4793.7849 138.4316 127.6404   3.1342
 4794.8889 138.6224 127.8193   3.1482
 4795.9931 134.4800 124.0027   3.0700
 4797.0975 134.3019 123.8414   3.0746
 4798.2022 137.4580 126.7546   3.0721
 4799.3072 138.4367 127.6601   3.0988
 4800.4124 135.5917 125.0395   3.0615
 4801.5179 129.6980 119.6073   2.9883
 4802.6236 131.8671 121.6105   2.9806
 4803.7296 132.9422 122.6049   3.0286
 4804.8359 134.6537 124.1862   3.0259
 4805.9424 136.7939 126.1630   3.0703
 4807.0491 130.2143 120.0976   2.9802
 4808.1561 132.5025 122.2110   3.0072
 4809.2634 136.8262 126.2018   3.0594
 4810.3709 136.5974 125.9938   3.0595
 4811.4787 133.7003 123.3244   3.0523
 4812.5867 131.1587 120.9829   2.9968
 4813.6950 129.1653 119.1470   2.9791
 4814.8035 133.6182 123.2574   3.0237
 4815.9123 137.2611 126.6208   3.0769
 4817.0214 136.7723 126.1730   3.0793
 4818.1307 131.8999 121.6810   3.0145
 4819.2402 128.2521 118.3186   3.0073
 4820.3500 132.5606 122.2963   3.0393
 4821.4601 132.0312 121.8108   3.0288
 4822.5704 130.6189 120.5107   3.0038
 4823.6810 130.0692 120.0064   2.9699
 4824.7918 130.0334 119.9761   2.9641
 4825.9029 130.9713 120.8444   2.9826
 4827.0143 133.1575 122.8645   3.0242
 4828.1259 130.7758 120.6697   2.9973
 4829.2377 131.0398 120.9162   3.0205
 4830.3499 133.1945 122.9074   3.0307
 4831.4622 133.2484 122.9600   3.0582
 4832.5749 133.0957 122.8220   3.0431
 4833.6877 138.1526 127.4916   3.1057
 4834.8009 136.2695 125.7567   3.0858
 4835.9143 138.4794 127.7992   3.0915
 4837.0279 138.7329 128.0362   3.1669
 4838.1418 134.9813 124.5768   3.1216
 4839.2560 132.2582 122.0665   3.1661
 4840.3704 134.4479 124.0904   3.1302
 4841.4851 133.6098 123.3198   3.0906
 4842.6000 128.7768 118.8619   3.0065
 4843.7152 128.9086 118.9864   3.0173
 4844.8307 131.9838 121.8277   3.0424
 4845.9464 131.7260 121.5927   3.0502
 4847.0624 129.3548 119.4068   3.0415
 4848.1786 131.6583 121.5360   3.0560
 4849.2951 132.6336 122.4392   3.0749
 4850.4118 132.6397 122.4477   3.0793
 4851.5288 132.8060 122.6041   3.0791
 4852.6460 133.4260 123.1795   3.5240
 4853.7635 133.0854 122.8680   3.5094
 4854.8813 127.2050 117.4418   3.0215
 4855.9993 128.2641 118.4224   2.9871
 4857.1176 129.7148 119.7647   3.0527
 4858.2361 132.6687 122.4949   3.0502
 4859.3549 135.9505 125.5281   3.1027
 4860.4740 130.1666 120.1904   3.0401
 4861.5933 128.2554 118.4285   3.0251
 4862.7129 129.3884 119.4775   3.0013
 4863.8327 128.1590 118.3451   3.0249
 4864.9528 126.7101 117.0100   2.9538
 4866.0731 127.1930 117.4588   2.9999
 4867.1937 126.1133 116.4645   2.9663
 4868.3146 125.4716 115.8746   2.9642
 4869.4357 123.4596 114.0192   2.9104
 4870.5570 116.6981 107.7773   2.8293
 4871.6787 118.4608 109.4079   2.8529
 4872.8006 129.5212 119.6258   3.0070
 4873.9227 170.5213 157.4974   3.7927
 4875.0451 409.5900 378.3157   6.2514
 4876.1678 725.5732 670.1879  10.4588
 4877.2907 713.4293 658.9868  10.8193
 4878.4139 429.0526 396.3206   6.4527
 4879.5373 188.6842 174.2939   3.9448
 4880.6610 140.7138 129.9851   3.1536
 4881.7850 121.1806 111.9439   2.9209
 4882.9092 118.3432 109.3254   2.8738
 4884.0337 119.5902 110.4800   2.8972
 4885.1584 122.9197 113.5586   2.9281
 4886.2834 124.9836 115.4681   2.8935
 4887.4087 116.6248 107.7483   2.8088
 4888.5342 119.2167 110.1455   2.8115
 4889.6599 123.2664 113.8897   2.8427
 4890.7860 122.3196 113.0177   2.8537
 4891.9123 121.7784 112.5203   2.8545
 4893.0388 126.4169 116.8090   2.9360
 4894.1656 130.4568 120.5447   3.0107
 4895.2927 127.5447 117.8567   2.9892
 4896.4200 125.3422 115.8243   2.9373
 4897.5476 126.1103 116.5368   2.9287
 4898.6754 125.6778 116.1399   2.9087
 4899.8036 123.7911 114.3992   2.8726
 4900.9319 126.5312 116.9342   2.9009
 4902.0605 127.8861 118.1891   2.9084
 4903.1894 125.7443 116.2126   2.8664
 4904.3186 124.5844 115.1433   2.8474
 4905.4480 122.0784 112.8299   2.8321
 4906.5776 118.3075 109.3473   2.7862
 4907.7076 121.2237 112.0454   2.8334
 4908.8378 127.0267 117.4118   2.9064
 4909.9682 130.3115 120.4509   2.9230
 4911.0989 131.3808 121.4421   2.9500
 4912.2299 129.0686 119.3077   2.8724
 4913.3611 126.5602 116.9918   2.8964
 4914.4926 130.3075 120.4587   2.9037
 4915.6243 128.2317 118.5426   2.8933
 4916.7564 124.7855 115.3596   2.8513
 4917.8886 125.2605 115.8014   2.8611
 4919.0212 126.2183 116.6898   2.8380
 4920.1539 125.5808 116.1031   2.8545
 4921.2870 128.3394 118.6564   2.8861
 4922.4203 130.6220 120.7697   2.9093
 4923.5539 126.7241 117.1686   2.8793
 4924.6877 125.2383 115.7977   2.8383
 4925.8218 126.3670 116.8440   2.8441
 4926.9562 124.8724 115.4648   2.8244
 4928.0908 121.9807 112.7937   2.8152
 4929.2257 128.6632 118.9757   2.8642
 4930.3608 129.0944 119.3774   2.8820
 4931.4962 128.3911 118.7299   2.8709
 4932.6319 126.2497 116.7523   2.8353
 4933.7678 119.7345 110.7299   2.7601
 4934.9040 113.8118 105.2552   2.6822
 4936.0404 115.9969 107.2786   2.6993
 4937.1771 118.0329 109.1642   2.7248
 4938.3141 116.9444 108.1601   2.7050
 4939.4514 114.6929 106.0803   2.6661
 4940.5889 117.4876 108.6677   2.7161
 4941.7266 127.4725 117.9058   2.8550
 4942.8646 124.9687 115.5927   2.8302
 4944.0029 129.6081 119.8869   2.9025
 4945.1415 129.7796 120.0484   2.9012
 4946.2803 127.2389 117.7010   2.8583
 4947.4193 126.8506 117.3446   2.8614
 4948.5587 123.0039 113.7889   2.8229
 4949.6983 125.6556 116.2449   2.8507
 4950.8381 128.9137 119.2617   2.8871
 4951.9782 127.2797 117.7529   2.8617
 4953.1186 124.2132 114.9187   2.8118
 4954.2593 124.3787 115.0746   2.8278
 4955.4002 126.0167 116.5929   2.8344
 4956.5413 125.2073 115.8467   2.8171
 4957.6828 123.2549 114.0430   2.8697
 4958.8245 128.1644 118.5885   2.9264
 4959.9664 130.7112 120.9479   2.9115
 4961.1086 125.2671 115.9132   2.8102
 4962.2511 124.6150 115.3126   2.8654
 4963.3939 127.4536 117.9422   2.8728
 4964.5369 125.0788 115.7474   2.8219
 4965.6801 126.2155 116.8020   2.8402
 4966.8237 129.8503 120.1686   2.8800
 4967.9675 129.7660 120.0935   2.8829
 4969.1115 127.5249 118.0223   2.8776
 4970.2559 130.8597 121.1115   2.9088
 4971.4005 126.1373 116.7436   2.8988
 4972.5453 130.5964 120.8736   2.9364
 4973.6904 140.2014 129.7666   3.0466
 4974.8358 145.0692 134.2754   3.1281
 4975.9815 146.7242 135.8105   3.1091
 4977.1274 130.6613 120.9452   2.9416
 4978.2735 125.5217 116.1906   2.8395
 4979.4200 123.1841 114.0295   2.8127
 4980.5667 124.1364 114.9138   2.8433
 4981.7136 126.6112 117.2076   2.8504
 4982.8609 118.9660 110.1329   2.7617
 4984.0084 123.0379 113.9052   2.7978
 4985.1561 124.1326 114.9214   2.8001
 4986.3041 124.9951 115.7226   2.8281
 4987.4524 125.1961 115.9115   2.8170
 4988.6010 123.8867 114.7020   2.8155
 4989.7498 125.2498 115.9668   2.8411
 4990.8989 125.4717 116.1750   2.8197
 4992.0482 121.2902 112.3061   2.7899
 4993.1978 121.2018 112.2269   2.7566
 4994.3477 122.8861 113.7892   2.7935
 4995.4978 121.5093 112.5170   2.7671
 4996.6482 120.6378 111.7127   2.7621
 4997.7989 121.7343 112.7308   2.7808
 4998.9498 115.1704 106.6549   2.6885
 5000.1010 119.8109 110.9550   2.7091
 5001.2525 121.9798 112.9663   2.7507
 5002.4042 114.1861 105.7510   2.6282
 5003.5562 121.0122 112.0756   2.7455
 5004.7085 123.6927 114.5608   2.7810
 5005.8610 122.4210 113.3857   2.7566
 5007.0138 121.2539 112.3075   2.7260
 5008.1668 122.3141 113.2922   2.7765
 5009.3201 123.4384 114.3362   2.7835
 5010.4737 121.3299 112.3859   2.7758
 5011.6276 122.8315 113.7796   2.7703
 5012.7817 125.4658 116.2225   2.7920
 5013.9361 122.6984 113.6618   2.7450
 5015.0907 121.2174 112.2925   2.7473
 5016.2456 123.9265 114.8049   2.7620
 5017.4008 121.1653 112.2496   2.7475
 5018.5563 121.7436 112.7881   2.7596
 5019.7120 127.4274 118.0566   2.8683
 5020.8680 152.5296 141.3162   3.1982
 5022.0242 186.7989 173.0703   3.6317
 5023.1807 198.2880 183.7194   3.7723
 5024.3375 167.7272 155.4077   3.4067
 5025.4945 141.7945 131.3829   3.0592
 5026.6519 126.7447 117.4410   2.8502
 5027.8094 123.9519 114.8559   2.7911
 5028.9673 123.9141 114.8237   2.7710
 5030.1254 122.2219 113.2583   2.7737
 5031.2838 124.7051 115.5621   2.7727
 5032.4424 117.3231 108.7240   2.7165
 5033.6013 118.0390 109.3900   2.6885
 5034.7605 117.7369 109.1126   2.6881
 5035.9199 118.7233 110.0295   2.7035
 5037.0796 120.0877 111.2966   2.6901
 5038.2396 111.5894 103.4229   2.6310
 5039.3999 120.6800 111.8509   2.6818
 5040.5604 120.8816 112.0405   2.7022
 5041.7212 121.3771 112.5024   2.7099
 5042.8822 119.5985 110.8565   2.6834
 5044.0435 115.3762 106.9453   2.6618
 5045.2051 120.8462 112.0183   2.7045
 5046.3669 113.6707 105.3695   2.6806
 5047.5291 118.1441 109.5189   2.6801
 5048.6915 124.9848 115.8629   2.7921
 5049.8541 123.4010 114.3975   2.7719
 5051.0170 117.4921 108.9223   2.7091
 5052.1802 119.2575 110.5616   2.7099
 5053.3437 118.8379 110.1751   2.6862
 5054.5074 117.2864 108.7394   2.6873
 5055.6714 115.8039 107.3675   2.6476
 5056.8356 115.2877 106.8914   2.6721
 5058.0002 116.5496 108.0640   2.6765
 5059.1650 119.5672 110.8645   2.7055
 5060.3300 122.2201 113.3271   2.7595
 5061.4954 124.6122 115.5479   2.7529
 5062.6610 124.7938 115.7190   2.7972
 5063.8268 122.7679 113.8432   2.7340
 5064.9930 120.0344 111.3110   2.7153
 5066.1594 117.8031 109.2445   2.6735
 5067.3260 116.6308 108.1600   2.6653
 5068.4930 119.3820 110.7139   2.7051
 5069.6602 121.0267 112.2419   2.7247
 5070.8277 119.3638 110.7024   2.6947
 5071.9954 120.1248 111.4108   2.7030
 5073.1634 127.4726 118.2284   2.7900
 5074.3317 119.9848 111.2863   2.7141
 5075.5003 121.4684 112.6650   2.6937
 5076.6691 121.6271 112.8148   2.7607
 5077.8382 119.4898 110.8351   2.6693
 5079.0076 119.6292 110.9670   2.7267
 5080.1772 119.4187 110.7744   2.7137
 5081.3471 121.3533 112.5716   2.7486
 5082.5173 113.8857 105.6469   2.6321
 5083.6877 117.1402 108.6686   2.6960
 5084.8584 123.0027 114.1098   2.7659
 5086.0294 119.8293 111.1685   2.7372
 5087.2007 118.4115 109.8558   2.6937
 5088.3722 113.2900 105.1068   2.6275
